defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,type_numeric,location_numeric,severity_numeric,inspection_method_numeric,year,month,day_of_week,defect_to_product_ratio,cost_bin,defects_per_inspection,avg_cost_per_defect_type,defects_per_day,cost_to_product_ratio,inspection_efficiency
808,99,Cosmetic,2024-03-30,Component,Minor,Visual Inspection,792.57,3,1,1,1,2024,3,Saturday,0.1,Critical,351,513.9084789644013,8,55.981300000000005,494.0540740740741
809,8,Structural,2024-03-19,Surface,Minor,Visual Inspection,956.44,1,3,1,1,2024,3,Tuesday,0.11,Critical,351,502.6245738636364,6,63.0805,494.0540740740741
810,77,Functional,2024-06-30,Component,Critical,Manual Testing,916.1,2,1,3,3,2024,6,Sunday,0.14,Critical,352,507.0961061946902,4,76.5737,526.0746875
811,7,Functional,2024-05-15,Surface,Moderate,Visual Inspection,93.31,2,3,2,1,2024,5,Wednesday,0.14,Low,351,507.0961061946902,5,64.9622,494.0540740740741
812,76,Structural,2024-03-18,Internal,Critical,Automated Testing,576.28,1,2,3,2,2024,3,Monday,0.11,High,297,502.6245738636364,3,56.2061,501.8043097643098
813,93,Functional,2024-05-06,Surface,Minor,Visual Inspection,89.52,2,3,1,1,2024,5,Monday,0.09,Low,351,507.0961061946902,9,34.596599999999995,494.0540740740741
814,79,Structural,2024-01-06,Component,Minor,Manual Testing,381.12,1,1,1,3,2024,1,Saturday,0.13,Medium,352,502.6245738636364,9,74.263,526.0746875
815,65,Structural,2024-06-21,Surface,Moderate,Visual Inspection,686.02,1,3,2,1,2024,6,Friday,0.11,High,351,502.6245738636364,6,55.3059,494.0540740740741
816,43,Functional,2024-03-17,Surface,Minor,Manual Testing,585.81,2,3,1,3,2024,3,Sunday,0.13,High,352,507.0961061946902,6,75.4063,526.0746875
817,96,Structural,2024-03-31,Internal,Critical,Automated Testing,28.26,1,2,3,2,2024,3,Sunday,0.13,Low,297,502.6245738636364,3,59.2923,501.8043097643098
818,82,Functional,2024-03-06,Component,Critical,Visual Inspection,858.99,2,1,3,1,2024,3,Wednesday,0.08,Critical,351,507.0961061946902,4,33.7604,494.0540740740741
819,63,Cosmetic,2024-02-28,Surface,Critical,Automated Testing,373.68,3,3,3,2,2024,2,Wednesday,0.2,Medium,297,513.9084789644013,5,91.7406,501.8043097643098
820,61,Functional,2024-02-19,Component,Critical,Manual Testing,937.41,2,1,3,3,2024,2,Monday,0.11,Critical,352,507.0961061946902,7,59.6751,526.0746875
821,65,Cosmetic,2024-02-11,Surface,Moderate,Visual Inspection,960.72,3,3,2,1,2024,2,Sunday,0.11,Critical,351,513.9084789644013,3,55.3059,494.0540740740741
822,41,Functional,2024-02-25,Component,Moderate,Manual Testing,988.9,2,1,2,3,2024,2,Sunday,0.11,Critical,352,507.0961061946902,10,58.3353,526.0746875
823,88,Cosmetic,2024-01-29,Internal,Minor,Automated Testing,890.34,3,2,1,2,2024,1,Monday,0.08,Critical,297,513.9084789644013,6,51.813900000000004,501.8043097643098
824,45,Structural,2024-02-13,Component,Minor,Automated Testing,838.89,1,1,1,2,2024,2,Tuesday,0.15,Critical,297,502.6245738636364,6,95.3236,501.8043097643098
825,26,Functional,2024-01-26,Component,Moderate,Automated Testing,90.18,2,1,2,2,2024,1,Friday,0.09,Low,297,507.0961061946902,8,53.0189,501.8043097643098
826,8,Cosmetic,2024-01-26,Component,Minor,Manual Testing,693.38,3,1,1,3,2024,1,Friday,0.11,High,352,513.9084789644013,8,63.0805,526.0746875
827,96,Cosmetic,2024-01-19,Component,Minor,Manual Testing,904.55,3,1,1,3,2024,1,Friday,0.13,Critical,352,513.9084789644013,5,59.2923,526.0746875
828,25,Functional,2024-05-12,Surface,Critical,Manual Testing,446.66,2,3,3,3,2024,5,Sunday,0.11,Medium,352,507.0961061946902,9,34.7919,526.0746875
829,90,Cosmetic,2024-02-12,Internal,Critical,Automated Testing,561.22,3,2,3,2,2024,2,Monday,0.13,High,297,513.9084789644013,4,48.49940000000001,501.8043097643098
830,62,Cosmetic,2024-04-12,Surface,Moderate,Visual Inspection,227.29,3,3,2,1,2024,4,Friday,0.09,Low,351,513.9084789644013,3,32.7141,494.0540740740741
831,57,Structural,2024-04-24,Internal,Critical,Manual Testing,129.15,1,2,3,3,2024,4,Wednesday,0.06,Low,352,502.6245738636364,9,30.9094,526.0746875
832,37,Cosmetic,2024-06-02,Surface,Critical,Automated Testing,105.91,3,3,3,2,2024,6,Sunday,0.08,Low,297,513.9084789644013,5,50.3751,501.8043097643098
833,90,Cosmetic,2024-02-15,Component,Minor,Visual Inspection,833.94,3,1,1,1,2024,2,Thursday,0.13,Critical,351,513.9084789644013,7,48.49940000000001,494.0540740740741
834,4,Structural,2024-04-09,Internal,Moderate,Automated Testing,10.55,1,2,2,2,2024,4,Tuesday,0.16,Low,297,502.6245738636364,5,64.9545,501.8043097643098
835,69,Functional,2024-01-02,Surface,Critical,Automated Testing,744.8,2,3,3,2,2024,1,Tuesday,0.08,High,297,507.0961061946902,11,59.1702,501.8043097643098
836,95,Structural,2024-05-08,Surface,Critical,Automated Testing,114.02,1,3,3,2,2024,5,Wednesday,0.12,Low,297,502.6245738636364,5,61.257799999999996,501.8043097643098
837,30,Functional,2024-03-10,Surface,Minor,Manual Testing,113.95,2,3,1,3,2024,3,Sunday,0.09,Low,352,507.0961061946902,8,52.728199999999994,526.0746875
838,76,Structural,2024-06-14,Surface,Critical,Automated Testing,390.19,1,3,3,2,2024,6,Friday,0.11,Medium,297,502.6245738636364,6,56.2061,501.8043097643098
839,26,Cosmetic,2024-05-11,Surface,Critical,Automated Testing,418.17,3,3,3,2,2024,5,Saturday,0.09,Medium,297,513.9084789644013,3,53.0189,501.8043097643098
840,95,Structural,2024-02-16,Surface,Moderate,Automated Testing,536.08,1,3,2,2,2024,2,Friday,0.12,High,297,502.6245738636364,8,61.257799999999996,501.8043097643098
841,49,Structural,2024-01-25,Component,Minor,Manual Testing,857.55,1,1,1,3,2024,1,Thursday,0.12,Critical,352,502.6245738636364,8,84.1922,526.0746875
842,32,Functional,2024-01-13,Surface,Minor,Automated Testing,800.23,2,3,1,2,2024,1,Saturday,0.05,Critical,297,507.0961061946902,10,26.941100000000002,501.8043097643098
843,97,Functional,2024-04-30,Surface,Moderate,Visual Inspection,526.93,2,3,2,1,2024,4,Tuesday,0.19,High,351,507.0961061946902,4,84.0584,494.0540740740741
844,83,Structural,2024-02-18,Component,Critical,Automated Testing,97.57,1,1,3,2,2024,2,Sunday,0.11,Low,297,502.6245738636364,8,52.4495,501.8043097643098
845,50,Cosmetic,2024-02-27,Component,Moderate,Automated Testing,438.29,3,1,2,2,2024,2,Tuesday,0.08,Medium,297,513.9084789644013,3,23.815900000000003,501.8043097643098
846,48,Structural,2024-06-25,Internal,Minor,Manual Testing,937.74,1,2,1,3,2024,6,Tuesday,0.07,Critical,352,502.6245738636364,6,44.5807,526.0746875
847,33,Functional,2024-06-22,Component,Moderate,Visual Inspection,261.19,2,1,2,1,2024,6,Saturday,0.11,Low,351,507.0961061946902,7,55.758100000000006,494.0540740740741
848,28,Functional,2024-05-01,Component,Critical,Visual Inspection,155.84,2,1,3,1,2024,5,Wednesday,0.12,Low,351,507.0961061946902,5,55.408199999999994,494.0540740740741
849,100,Cosmetic,2024-06-01,Component,Critical,Visual Inspection,761.38,3,1,3,1,2024,6,Saturday,0.07,Critical,351,513.9084789644013,4,43.7215,494.0540740740741
850,10,Structural,2024-06-24,Component,Moderate,Automated Testing,693.41,1,1,2,2,2024,6,Monday,0.16,High,297,502.6245738636364,8,100.8492,501.8043097643098
851,95,Functional,2024-03-20,Component,Moderate,Automated Testing,319.06,2,1,2,2,2024,3,Wednesday,0.12,Medium,297,507.0961061946902,5,61.257799999999996,501.8043097643098
852,7,Functional,2024-03-02,Internal,Moderate,Visual Inspection,451.5,2,2,2,1,2024,3,Saturday,0.14,Medium,351,507.0961061946902,5,64.9622,494.0540740740741
853,12,Structural,2024-05-05,Surface,Moderate,Automated Testing,497.38,1,3,2,2,2024,5,Sunday,0.13,Medium,297,502.6245738636364,5,65.8365,501.8043097643098
854,14,Functional,2024-06-30,Surface,Minor,Visual Inspection,556.73,2,3,1,1,2024,6,Sunday,0.11,High,351,507.0961061946902,4,56.9366,494.0540740740741
855,31,Cosmetic,2024-02-07,Component,Critical,Visual Inspection,414.41,3,1,3,1,2024,2,Wednesday,0.12,Medium,351,513.9084789644013,3,62.9977,494.0540740740741
856,20,Structural,2024-02-01,Surface,Critical,Manual Testing,450.18,1,3,3,3,2024,2,Thursday,0.07,Medium,352,502.6245738636364,3,37.683099999999996,526.0746875
857,49,Functional,2024-04-10,Component,Moderate,Automated Testing,992.76,2,1,2,2,2024,4,Wednesday,0.12,Critical,297,507.0961061946902,6,84.1922,501.8043097643098
858,51,Structural,2024-05-12,Surface,Minor,Visual Inspection,797.39,1,3,1,1,2024,5,Sunday,0.13,Critical,351,502.6245738636364,9,66.7168,494.0540740740741
859,25,Cosmetic,2024-03-25,Internal,Minor,Manual Testing,651.04,3,2,1,3,2024,3,Monday,0.11,High,352,513.9084789644013,4,34.7919,526.0746875
860,10,Structural,2024-06-24,Component,Moderate,Visual Inspection,862.64,1,1,2,1,2024,6,Monday,0.16,Critical,351,502.6245738636364,8,100.8492,494.0540740740741
861,51,Structural,2024-01-11,Surface,Critical,Automated Testing,915.73,1,3,3,2,2024,1,Thursday,0.13,Critical,297,502.6245738636364,7,66.7168,501.8043097643098
862,63,Structural,2024-02-16,Component,Critical,Visual Inspection,445.47,1,1,3,1,2024,2,Friday,0.2,Medium,351,502.6245738636364,8,91.7406,494.0540740740741
863,46,Functional,2024-03-16,Surface,Critical,Automated Testing,789.92,2,3,3,2,2024,3,Saturday,0.13,Critical,297,507.0961061946902,7,65.2049,501.8043097643098
864,95,Cosmetic,2024-01-03,Component,Critical,Manual Testing,951.99,3,1,3,3,2024,1,Wednesday,0.12,Critical,352,513.9084789644013,7,61.257799999999996,526.0746875
865,97,Structural,2024-06-14,Surface,Critical,Visual Inspection,345.34,1,3,3,1,2024,6,Friday,0.19,Medium,351,502.6245738636364,6,84.0584,494.0540740740741
866,99,Cosmetic,2024-02-22,Surface,Minor,Visual Inspection,119.16,3,3,1,1,2024,2,Thursday,0.1,Low,351,513.9084789644013,3,55.981300000000005,494.0540740740741
867,9,Cosmetic,2024-03-16,Surface,Minor,Automated Testing,649.87,3,3,1,2,2024,3,Saturday,0.09,High,297,513.9084789644013,7,44.38399999999999,501.8043097643098
868,38,Cosmetic,2024-05-10,Surface,Critical,Manual Testing,141.43,3,3,3,3,2024,5,Friday,0.08,Low,352,513.9084789644013,6,38.5737,526.0746875
869,55,Functional,2024-06-08,Surface,Critical,Manual Testing,753.6,2,3,3,3,2024,6,Saturday,0.03,High,352,507.0961061946902,12,12.958400000000001,526.0746875
870,39,Structural,2024-05-04,Internal,Critical,Visual Inspection,210.03,1,2,3,1,2024,5,Saturday,0.11,Low,351,502.6245738636364,5,52.7325,494.0540740740741
871,59,Structural,2024-06-13,Surface,Critical,Manual Testing,992.01,1,3,3,3,2024,6,Thursday,0.06,Critical,352,502.6245738636364,4,25.045099999999998,526.0746875
872,1,Functional,2024-05-20,Internal,Minor,Automated Testing,148.15,2,2,1,2,2024,5,Monday,0.12,Low,297,507.0961061946902,6,66.52590000000001,501.8043097643098
873,5,Functional,2024-01-05,Surface,Critical,Visual Inspection,577.39,2,3,3,1,2024,1,Friday,0.13,High,351,507.0961061946902,6,59.1251,494.0540740740741
874,1,Cosmetic,2024-04-19,Surface,Critical,Visual Inspection,98.45,3,3,3,1,2024,4,Friday,0.12,Low,351,513.9084789644013,10,66.52590000000001,494.0540740740741
875,81,Structural,2024-04-18,Component,Moderate,Manual Testing,734.65,1,1,2,3,2024,4,Thursday,0.2,High,352,502.6245738636364,3,117.40639999999999,526.0746875
876,31,Cosmetic,2024-03-31,Surface,Critical,Manual Testing,485.93,3,3,3,3,2024,3,Sunday,0.12,Medium,352,513.9084789644013,3,62.9977,526.0746875
877,67,Structural,2024-02-04,Component,Minor,Automated Testing,505.47,1,1,1,2,2024,2,Sunday,0.12,Medium,297,502.6245738636364,8,67.6574,501.8043097643098
878,13,Functional,2024-05-20,Internal,Critical,Automated Testing,769.34,2,2,3,2,2024,5,Monday,0.09,Critical,297,507.0961061946902,6,51.006400000000006,501.8043097643098
879,37,Structural,2024-03-11,Internal,Moderate,Manual Testing,939.94,1,2,2,3,2024,3,Monday,0.08,Critical,352,502.6245738636364,7,50.3751,526.0746875
880,91,Cosmetic,2024-04-19,Surface,Minor,Visual Inspection,18.7,3,3,1,1,2024,4,Friday,0.1,Low,351,513.9084789644013,10,26.756999999999998,494.0540740740741
881,26,Functional,2024-01-21,Internal,Minor,Automated Testing,892.85,2,2,1,2,2024,1,Sunday,0.09,Critical,297,507.0961061946902,7,53.0189,501.8043097643098
882,39,Functional,2024-05-21,Component,Moderate,Automated Testing,85.21,2,1,2,2,2024,5,Tuesday,0.11,Low,297,507.0961061946902,6,52.7325,501.8043097643098
883,35,Functional,2024-06-06,Component,Minor,Visual Inspection,20.83,2,1,1,1,2024,6,Thursday,0.11,Low,351,507.0961061946902,3,58.6208,494.0540740740741
884,4,Cosmetic,2024-04-01,Internal,Minor,Manual Testing,800.02,3,2,1,3,2024,4,Monday,0.16,Critical,352,513.9084789644013,5,64.9545,526.0746875
885,28,Cosmetic,2024-06-07,Surface,Critical,Visual Inspection,525.36,3,3,3,1,2024,6,Friday,0.12,High,351,513.9084789644013,8,55.408199999999994,494.0540740740741
886,4,Structural,2024-04-29,Surface,Minor,Visual Inspection,164.46,1,3,1,1,2024,4,Monday,0.16,Low,351,502.6245738636364,3,64.9545,494.0540740740741
887,95,Structural,2024-05-29,Component,Moderate,Manual Testing,452.93,1,1,2,3,2024,5,Wednesday,0.12,Medium,352,502.6245738636364,7,61.257799999999996,526.0746875
888,17,Cosmetic,2024-04-16,Component,Critical,Automated Testing,729.83,3,1,3,2,2024,4,Tuesday,0.14,High,297,513.9084789644013,8,72.947,501.8043097643098
889,52,Functional,2024-05-05,Component,Moderate,Automated Testing,138.24,2,1,2,2,2024,5,Sunday,0.04,Low,297,507.0961061946902,5,16.4765,501.8043097643098
890,49,Structural,2024-06-05,Internal,Minor,Automated Testing,901.01,1,2,1,2,2024,6,Wednesday,0.12,Critical,297,502.6245738636364,2,84.1922,501.8043097643098
891,90,Functional,2024-06-17,Internal,Minor,Manual Testing,780.69,2,2,1,3,2024,6,Monday,0.13,Critical,352,507.0961061946902,7,48.49940000000001,526.0746875
892,4,Structural,2024-05-12,Internal,Critical,Automated Testing,280.56,1,2,3,2,2024,5,Sunday,0.16,Medium,297,502.6245738636364,9,64.9545,501.8043097643098
893,64,Structural,2024-04-07,Surface,Minor,Manual Testing,437.25,1,3,1,3,2024,4,Sunday,0.11,Medium,352,502.6245738636364,5,55.9664,526.0746875
894,73,Structural,2024-05-19,Surface,Minor,Manual Testing,902.78,1,3,1,3,2024,5,Sunday,0.06,Critical,352,502.6245738636364,9,44.0672,526.0746875
895,64,Structural,2024-01-09,Internal,Minor,Visual Inspection,687.38,1,2,1,1,2024,1,Tuesday,0.11,High,351,502.6245738636364,11,55.9664,494.0540740740741
896,64,Structural,2024-03-29,Internal,Minor,Manual Testing,436.79,1,2,1,3,2024,3,Friday,0.11,Medium,352,502.6245738636364,9,55.9664,526.0746875
897,56,Functional,2024-05-15,Internal,Minor,Manual Testing,991.95,2,2,1,3,2024,5,Wednesday,0.18,Critical,352,507.0961061946902,5,99.163,526.0746875
898,58,Structural,2024-05-16,Surface,Moderate,Manual Testing,247.97,1,3,2,3,2024,5,Thursday,0.1,Low,352,502.6245738636364,10,60.3877,526.0746875
899,65,Cosmetic,2024-03-16,Component,Critical,Manual Testing,895.77,3,1,3,3,2024,3,Saturday,0.11,Critical,352,513.9084789644013,7,55.3059,526.0746875
900,84,Functional,2024-02-16,Surface,Critical,Manual Testing,628.29,2,3,3,3,2024,2,Friday,0.07,High,352,507.0961061946902,8,34.433099999999996,526.0746875
901,27,Cosmetic,2024-03-20,Internal,Critical,Manual Testing,40.8,3,2,3,3,2024,3,Wednesday,0.12,Low,352,513.9084789644013,5,66.631,526.0746875
902,60,Structural,2024-03-12,Component,Minor,Manual Testing,709.87,1,1,1,3,2024,3,Tuesday,0.1,High,352,502.6245738636364,4,63.1134,526.0746875
903,88,Functional,2024-05-24,Surface,Minor,Automated Testing,450.31,2,3,1,2,2024,5,Friday,0.08,Medium,297,507.0961061946902,7,51.813900000000004,501.8043097643098
904,4,Cosmetic,2024-04-08,Surface,Moderate,Visual Inspection,577.2,3,3,2,1,2024,4,Monday,0.16,High,351,513.9084789644013,7,64.9545,494.0540740740741
905,100,Functional,2024-02-07,Surface,Minor,Manual Testing,431.46,2,3,1,3,2024,2,Wednesday,0.07,Medium,352,507.0961061946902,3,43.7215,526.0746875
906,6,Structural,2024-01-25,Surface,Critical,Visual Inspection,62.68,1,3,3,1,2024,1,Thursday,0.15,Low,351,502.6245738636364,8,87.3381,494.0540740740741
907,4,Structural,2024-02-16,Component,Minor,Visual Inspection,988.05,1,1,1,1,2024,2,Friday,0.16,Critical,351,502.6245738636364,8,64.9545,494.0540740740741
908,31,Functional,2024-04-24,Component,Moderate,Manual Testing,156.46,2,1,2,3,2024,4,Wednesday,0.12,Low,352,507.0961061946902,9,62.9977,526.0746875
909,6,Functional,2024-03-08,Component,Critical,Visual Inspection,32.9,2,1,3,1,2024,3,Friday,0.15,Low,351,507.0961061946902,5,87.3381,494.0540740740741
910,43,Functional,2024-02-29,Surface,Moderate,Manual Testing,443.75,2,3,2,3,2024,2,Thursday,0.13,Medium,352,507.0961061946902,9,75.4063,526.0746875
911,82,Functional,2024-06-07,Component,Minor,Visual Inspection,62.7,2,1,1,1,2024,6,Friday,0.08,Low,351,507.0961061946902,8,33.7604,494.0540740740741
912,46,Functional,2024-04-28,Component,Moderate,Visual Inspection,278.6,2,1,2,1,2024,4,Sunday,0.13,Medium,351,507.0961061946902,3,65.2049,494.0540740740741
913,77,Functional,2024-06-26,Surface,Moderate,Automated Testing,213.48,2,3,2,2,2024,6,Wednesday,0.14,Low,297,507.0961061946902,6,76.5737,501.8043097643098
914,89,Functional,2024-06-15,Internal,Critical,Automated Testing,90.11,2,2,3,2,2024,6,Saturday,0.04,Low,297,507.0961061946902,3,24.711599999999997,501.8043097643098
915,66,Cosmetic,2024-03-05,Surface,Moderate,Visual Inspection,108.7,3,3,2,1,2024,3,Tuesday,0.11,Low,351,513.9084789644013,8,58.736,494.0540740740741
916,7,Structural,2024-02-21,Surface,Moderate,Visual Inspection,75.06,1,3,2,1,2024,2,Wednesday,0.14,Low,351,502.6245738636364,4,64.9622,494.0540740740741
917,66,Cosmetic,2024-01-04,Component,Critical,Automated Testing,511.65,3,1,3,2,2024,1,Thursday,0.11,High,297,513.9084789644013,6,58.736,501.8043097643098
918,24,Functional,2024-06-01,Component,Moderate,Visual Inspection,535.87,2,1,2,1,2024,6,Saturday,0.08,High,351,507.0961061946902,4,33.579899999999995,494.0540740740741
919,35,Cosmetic,2024-03-01,Internal,Minor,Visual Inspection,585.78,3,2,1,1,2024,3,Friday,0.11,High,351,513.9084789644013,7,58.6208,494.0540740740741
920,47,Functional,2024-01-03,Surface,Moderate,Visual Inspection,873.58,2,3,2,1,2024,1,Wednesday,0.11,Critical,351,507.0961061946902,7,62.7588,494.0540740740741
921,91,Cosmetic,2024-03-09,Internal,Moderate,Automated Testing,73.46,3,2,2,2,2024,3,Saturday,0.1,Low,297,513.9084789644013,5,26.756999999999998,501.8043097643098
922,90,Cosmetic,2024-03-17,Component,Minor,Visual Inspection,793.46,3,1,1,1,2024,3,Sunday,0.13,Critical,351,513.9084789644013,6,48.49940000000001,494.0540740740741
923,36,Structural,2024-03-29,Surface,Minor,Visual Inspection,893.77,1,3,1,1,2024,3,Friday,0.12,Critical,351,502.6245738636364,9,52.018499999999996,494.0540740740741
924,2,Cosmetic,2024-06-16,Component,Minor,Manual Testing,409.43,3,1,1,3,2024,6,Sunday,0.07,Medium,352,513.9084789644013,3,31.894000000000002,526.0746875
925,11,Functional,2024-05-03,Internal,Minor,Automated Testing,351.86,2,2,1,2,2024,5,Friday,0.08,Medium,297,507.0961061946902,10,39.253299999999996,501.8043097643098
926,16,Functional,2024-01-12,Internal,Moderate,Automated Testing,933.37,2,2,2,2,2024,1,Friday,0.05,Critical,297,507.0961061946902,6,35.5939,501.8043097643098
927,44,Cosmetic,2024-03-19,Surface,Moderate,Visual Inspection,333.92,3,3,2,1,2024,3,Tuesday,0.11,Medium,351,513.9084789644013,6,42.5841,494.0540740740741
928,80,Structural,2024-04-27,Internal,Moderate,Manual Testing,904.57,1,2,2,3,2024,4,Saturday,0.11,Critical,352,502.6245738636364,5,33.486799999999995,526.0746875
929,5,Functional,2024-04-27,Surface,Critical,Visual Inspection,225.51,2,3,3,1,2024,4,Saturday,0.13,Low,351,507.0961061946902,5,59.1251,494.0540740740741
930,52,Functional,2024-05-14,Component,Critical,Automated Testing,664.52,2,1,3,2,2024,5,Tuesday,0.04,High,297,507.0961061946902,7,16.4765,501.8043097643098
931,81,Structural,2024-02-04,Internal,Critical,Automated Testing,486.49,1,2,3,2,2024,2,Sunday,0.2,Medium,297,502.6245738636364,8,117.40639999999999,501.8043097643098
932,80,Functional,2024-05-14,Internal,Moderate,Visual Inspection,127.23,2,2,2,1,2024,5,Tuesday,0.11,Low,351,507.0961061946902,7,33.486799999999995,494.0540740740741
933,15,Cosmetic,2024-05-16,Internal,Minor,Visual Inspection,121.96,3,2,1,1,2024,5,Thursday,0.1,Low,351,513.9084789644013,10,40.4251,494.0540740740741
934,62,Cosmetic,2024-05-06,Surface,Minor,Manual Testing,267.64,3,3,1,3,2024,5,Monday,0.09,Low,352,513.9084789644013,9,32.7141,526.0746875
935,46,Structural,2024-01-19,Surface,Critical,Automated Testing,298.03,1,3,3,2,2024,1,Friday,0.13,Medium,297,502.6245738636364,5,65.2049,501.8043097643098
936,7,Cosmetic,2024-02-03,Component,Moderate,Automated Testing,604.72,3,1,2,2,2024,2,Saturday,0.14,High,297,513.9084789644013,6,64.9622,501.8043097643098
937,94,Structural,2024-04-18,Internal,Critical,Manual Testing,749.05,1,2,3,3,2024,4,Thursday,0.06,High,352,502.6245738636364,3,34.898,526.0746875
938,38,Structural,2024-04-08,Surface,Minor,Manual Testing,499.34,1,3,1,3,2024,4,Monday,0.08,Medium,352,502.6245738636364,7,38.5737,526.0746875
939,92,Cosmetic,2024-02-16,Internal,Moderate,Visual Inspection,590.85,3,2,2,1,2024,2,Friday,0.16,High,351,513.9084789644013,8,75.8884,494.0540740740741
940,29,Functional,2024-04-01,Internal,Minor,Manual Testing,355.6,2,2,1,3,2024,4,Monday,0.07,Medium,352,507.0961061946902,5,27.5156,526.0746875
941,46,Structural,2024-01-27,Component,Minor,Visual Inspection,266.97,1,1,1,1,2024,1,Saturday,0.13,Low,351,502.6245738636364,7,65.2049,494.0540740740741
942,46,Structural,2024-05-29,Surface,Critical,Visual Inspection,160.08,1,3,3,1,2024,5,Wednesday,0.13,Low,351,502.6245738636364,7,65.2049,494.0540740740741
943,79,Cosmetic,2024-04-17,Internal,Moderate,Manual Testing,827.64,3,2,2,3,2024,4,Wednesday,0.13,Critical,352,513.9084789644013,2,74.263,526.0746875
944,72,Functional,2024-03-11,Surface,Minor,Manual Testing,19.83,2,3,1,3,2024,3,Monday,0.1,Low,352,507.0961061946902,7,44.5527,526.0746875
945,10,Cosmetic,2024-05-24,Surface,Minor,Visual Inspection,989.49,3,3,1,1,2024,5,Friday,0.16,Critical,351,513.9084789644013,7,100.8492,494.0540740740741
946,87,Cosmetic,2024-03-03,Internal,Minor,Manual Testing,133.9,3,2,1,3,2024,3,Sunday,0.12,Low,352,513.9084789644013,10,62.4517,526.0746875
947,6,Cosmetic,2024-03-03,Internal,Moderate,Visual Inspection,739.33,3,2,2,1,2024,3,Sunday,0.15,High,351,513.9084789644013,10,87.3381,494.0540740740741
948,70,Structural,2024-02-16,Component,Moderate,Automated Testing,947.83,1,1,2,2,2024,2,Friday,0.08,Critical,297,502.6245738636364,8,39.7,501.8043097643098
949,60,Structural,2024-04-11,Surface,Critical,Automated Testing,743.44,1,3,3,2,2024,4,Thursday,0.1,High,297,502.6245738636364,7,63.1134,501.8043097643098
950,23,Structural,2024-02-23,Surface,Critical,Automated Testing,534.79,1,3,3,2,2024,2,Friday,0.07,High,297,502.6245738636364,7,40.8322,501.8043097643098
951,2,Functional,2024-06-08,Internal,Moderate,Visual Inspection,479.56,2,2,2,1,2024,6,Saturday,0.07,Medium,351,507.0961061946902,12,31.894000000000002,494.0540740740741
952,23,Structural,2024-02-26,Surface,Critical,Visual Inspection,87.89,1,3,3,1,2024,2,Monday,0.07,Low,351,502.6245738636364,5,40.8322,494.0540740740741
953,81,Functional,2024-03-27,Surface,Minor,Manual Testing,571.61,2,3,1,3,2024,3,Wednesday,0.2,High,352,507.0961061946902,8,117.40639999999999,526.0746875
954,46,Structural,2024-06-17,Surface,Moderate,Visual Inspection,485.1,1,3,2,1,2024,6,Monday,0.13,Medium,351,502.6245738636364,7,65.2049,494.0540740740741
955,85,Functional,2024-02-28,Internal,Minor,Manual Testing,289.68,2,2,1,3,2024,2,Wednesday,0.04,Medium,352,507.0961061946902,5,13.3725,526.0746875
956,43,Functional,2024-03-01,Surface,Critical,Manual Testing,962.48,2,3,3,3,2024,3,Friday,0.13,Critical,352,507.0961061946902,7,75.4063,526.0746875
957,13,Structural,2024-05-27,Internal,Minor,Automated Testing,13.19,1,2,1,2,2024,5,Monday,0.09,Low,297,502.6245738636364,5,51.006400000000006,501.8043097643098
958,25,Structural,2024-04-03,Component,Critical,Visual Inspection,298.81,1,1,3,1,2024,4,Wednesday,0.11,Medium,351,502.6245738636364,2,34.7919,494.0540740740741
959,53,Cosmetic,2024-04-27,Component,Critical,Automated Testing,916.49,3,1,3,2,2024,4,Saturday,0.06,Critical,297,513.9084789644013,5,32.7112,501.8043097643098
960,59,Cosmetic,2024-03-19,Internal,Critical,Automated Testing,15.96,3,2,3,2,2024,3,Tuesday,0.06,Low,297,513.9084789644013,6,25.045099999999998,501.8043097643098
961,3,Structural,2024-03-29,Component,Moderate,Visual Inspection,383.65,1,1,2,1,2024,3,Friday,0.08,Medium,351,502.6245738636364,9,31.0665,494.0540740740741
962,78,Cosmetic,2024-01-30,Component,Critical,Manual Testing,612.25,3,1,3,3,2024,1,Tuesday,0.05,High,352,513.9084789644013,7,27.603,526.0746875
963,51,Cosmetic,2024-05-26,Component,Minor,Automated Testing,142.0,3,1,1,2,2024,5,Sunday,0.13,Low,297,513.9084789644013,7,66.7168,501.8043097643098
964,45,Functional,2024-02-13,Component,Critical,Manual Testing,685.35,2,1,3,3,2024,2,Tuesday,0.15,High,352,507.0961061946902,6,95.3236,526.0746875
965,45,Functional,2024-06-22,Internal,Critical,Visual Inspection,358.46,2,2,3,1,2024,6,Saturday,0.15,Medium,351,507.0961061946902,7,95.3236,494.0540740740741
966,54,Functional,2024-03-29,Internal,Moderate,Visual Inspection,310.35,2,2,2,1,2024,3,Friday,0.09,Medium,351,507.0961061946902,9,43.9343,494.0540740740741
967,81,Functional,2024-03-13,Internal,Moderate,Manual Testing,610.75,2,2,2,3,2024,3,Wednesday,0.2,High,352,507.0961061946902,5,117.40639999999999,526.0746875
968,92,Structural,2024-03-03,Internal,Moderate,Visual Inspection,523.61,1,2,2,1,2024,3,Sunday,0.16,High,351,502.6245738636364,10,75.8884,494.0540740740741
969,6,Structural,2024-03-15,Surface,Minor,Manual Testing,945.17,1,3,1,3,2024,3,Friday,0.15,Critical,352,502.6245738636364,6,87.3381,526.0746875
